english	translation	category	sub_category	source
Resurrect Greater Zombie (After A Kingdom Divided)		interface	generalUI	skillGuide
Resurrect crops		interface	generalUI	skillGuide
Undead Grasp (After A Kingdom Divided)		interface	generalUI	skillGuide
Death Charge (After A Kingdom Divided)		interface	generalUI	skillGuide
Dark Demonbane (After A Kingdom Divided)		interface	generalUI	skillGuide
Barrows teleport		interface	generalUI	skillGuide
Demonic Offering (After A Kingdom Divided)		interface	generalUI	skillGuide
Greater Corruption (After A Kingdom Divided)		interface	generalUI	skillGuide
Ape Atoll teleport		interface	generalUI	skillGuide
Master Reanimation		interface	generalUI	skillGuide
Sinister Offering (After A Kingdom Divided)		interface	generalUI	skillGuide
Wizard boots		interface	generalUI	skillGuide
Xerician armour (with <Num0> Defence)		interface	generalUI	skillGuide
Elder chaos druid robes		interface	generalUI	skillGuide
Mystic robes (with <Num0> Defence)		interface	generalUI	skillGuide
Enchanted robes (with <Num0> Defence)		interface	generalUI	skillGuide
Robes of darkness (with <Num0> Defence)		interface	generalUI	skillGuide
Splitbark armour (with <Num0> Defence)		interface	generalUI	skillGuide
Skeletal armour (after The Fremmenik Trials, with <Num0> Defence)		interface	generalUI	skillGuide
Infinity robes (with <Num0> Defence)		interface	generalUI	skillGuide
Swampbark armour (with <Num0> Defence)		interface	generalUI	skillGuide
God capes (after Mage Arena)		interface	generalUI	skillGuide
Bloodbark armour (with <Num0> Defence)		interface	generalUI	skillGuide
Lunar armour (after Lunar Diplomacy, with <Num0> Defence)		interface	generalUI	skillGuide
<Num0>rd age robes (with <Num1> Defence)		interface	generalUI	skillGuide
Occult necklace		interface	generalUI	skillGuide
Dagon'hai robes (with <Num0> Defence)		interface	generalUI	skillGuide
Ahrims robes (with <Num0> Defence)		interface	generalUI	skillGuide
Boots of brimstone (with <Num0> Defence and Ranged)		interface	generalUI	skillGuide
Eternal boots (with <Num0> Defence)		interface	generalUI	skillGuide
Frostmoon robes (with <Num0> Defence)		interface	generalUI	skillGuide
Ancestral robes (with <Num0> Defence)		interface	generalUI	skillGuide
Virtus robes (with <Num0> Defence)		interface	generalUI	skillGuide
Avernic treads (with <Num0> Strength, <Num1> Ranged and <Num2> Defence)		interface	generalUI	skillGuide
Bolts - Members Only		interface	generalUI	skillGuide
Opal-tipped crossbow bolts <Num0> cosmic + <Num1> air runes		interface	generalUI	skillGuide
Sapphire-tipped crossbow bolts <Num0> cosmic + <Num1> water + <Num2> mind rune		interface	generalUI	skillGuide
Jade-tipped crossbow bolts <Num0> cosmic + <Num1> earth runes		interface	generalUI	skillGuide
Pearl-tipped crossbow bolts <Num0> cosmic + <Num1> water runes		interface	generalUI	skillGuide
Emerald-tipped crossbow bolts <Num0> cosmic + <Num1> air + <Num2> nature rune		interface	generalUI	skillGuide
Red topaz-tipped crossbow bolts <Num0> cosmic + <Num1> fire runes		interface	generalUI	skillGuide
Ruby-tipped crossbow bolts <Num0> cosmic + <Num1> fire + <Num2> blood rune		interface	generalUI	skillGuide
Diamond-tipped crossbow bolts <Num0> cosmic + <Num1> earth + <Num2> law runes		interface	generalUI	skillGuide
Dragonstone-tipped crossbow bolts <Num0> cosmic + <Num1> earth + <Num2> soul rune		interface	generalUI	skillGuide
Onyx-tipped crossbow bolts <Num0> cosmic + <Num1> fire + <Num2> death rune		interface	generalUI	skillGuide
Members: Battlestaves (with <Num0> Attack)		interface	generalUI	skillGuide
Bryophyta's staff (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Mystic staves (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Beginner wand		interface	generalUI	skillGuide
Members: Apprentice wand		interface	generalUI	skillGuide
Members: Ancient staff (requires Desert Treasure I and <Num0> Attack)		interface	generalUI	skillGuide
Members: Slayer's staff (with <Num0> Slayer)		interface	generalUI	skillGuide
Members: Bone staff		interface	generalUI	skillGuide
Members: Teacher wand		interface	generalUI	skillGuide
Members: Master wand		interface	generalUI	skillGuide
Members: Thammaron's Sceptre		interface	generalUI	skillGuide
Members: God staves (requires Mage Arena I)		interface	generalUI	skillGuide
Members: TokTz-Mej-Tal (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Twinflame staff		interface	generalUI	skillGuide
Members: Warped sceptre		interface	generalUI	skillGuide
Members: <Num0>rd age wand		interface	generalUI	skillGuide
Members: Dragon hunter wand		interface	generalUI	skillGuide
Members: Ahrim's staff (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Ancient sceptre (requires Secrets of the North, <Num0> Attack and <Num1> Strength)		interface	generalUI	skillGuide
Members: Accursed Sceptre		interface	generalUI	skillGuide
Members: Nightmare Staff (without orb) (with <Num0> Hitpoints)		interface	generalUI	skillGuide
Members: Staff of the Dead (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Upgraded Ancient Sceptre (requires Desert Treasure II, <Num0> Attack and <Num1> Strength)		interface	generalUI	skillGuide
Members: Staff of Light (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Staff of Balance (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Trident of the Seas		interface	generalUI	skillGuide
Members: Slayer's staff (e) (with <Num0> Slayer)		interface	generalUI	skillGuide
Members: Frostmoon Spear (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Purging staff (with <Num0> Attack)		interface	generalUI	skillGuide
Members: Trident of the Swamp		interface	generalUI	skillGuide
Members: Kodai Wand		interface	generalUI	skillGuide
Members: Soulflame Horn		interface	generalUI	skillGuide
Members: Sanguinesti staff		interface	generalUI	skillGuide
Members: Nightmare Staff (with orb) (with <Num0> Hitpoints)		interface	generalUI	skillGuide
Members: Eye of Ayak		interface	generalUI	skillGuide
Members: Tumeken's Shadow		interface	generalUI	skillGuide
Tome of Water		interface	generalUI	skillGuide
Tome of Earth		interface	generalUI	skillGuide
Tome of Fire		interface	generalUI	skillGuide
Mage's Book		interface	generalUI	skillGuide
Make Ancient Wyvern shield		interface	generalUI	skillGuide
Wield Ancient Wyvern shield (with <Num0> Defence)		interface	generalUI	skillGuide
Elidinis' Ward (with <Num0> Prayer and <Num1> Defence)		interface	generalUI	skillGuide
Fletching		interface	generalUI	skillGuide
Arrows - Members Only		interface	generalUI	skillGuide
<Num0> Arrow shafts (Logs)		interface	generalUI	skillGuide
Bronze arrows		interface	generalUI	skillGuide
Bronze 'brutal' arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Oak logs)		interface	generalUI	skillGuide
Iron arrows		interface	generalUI	skillGuide
Iron 'brutal' arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Willow logs)		interface	generalUI	skillGuide
Steel arrows		interface	generalUI	skillGuide
Steel 'brutal' arrows		interface	generalUI	skillGuide
Black 'brutal' arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Maple logs)		interface	generalUI	skillGuide
Mithril arrows		interface	generalUI	skillGuide
Mithril 'brutal' arrows		interface	generalUI	skillGuide
Broad arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Yew logs)		interface	generalUI	skillGuide
Adamant arrows		interface	generalUI	skillGuide
Adamant 'brutal' arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Magic logs)		interface	generalUI	skillGuide
Rune arrows		interface	generalUI	skillGuide
Rune 'brutal' arrows		interface	generalUI	skillGuide
Amethyst arrows		interface	generalUI	skillGuide
<Num0> Arrow shafts (Redwood logs)		interface	generalUI	skillGuide
Dragon arrows		interface	generalUI	skillGuide
Arrows		interface	generalUI	skillGuide
Darts		interface	generalUI	skillGuide
Javelins		interface	generalUI	skillGuide
Vale Totems		interface	generalUI	skillGuide
Bows - Members Only		interface	generalUI	skillGuide
Shortbows		interface	generalUI	skillGuide
Longbows		interface	generalUI	skillGuide
Oak shortbows		interface	generalUI	skillGuide
Oak longbows		interface	generalUI	skillGuide
Ogre composite bows		interface	generalUI	skillGuide
Bone shortbow		interface	generalUI	skillGuide
Willow shortbows		interface	generalUI	skillGuide
Willow longbows		interface	generalUI	skillGuide
Maple shortbows		interface	generalUI	skillGuide
Maple longbows		interface	generalUI	skillGuide
Yew shortbows		interface	generalUI	skillGuide
Yew longbows		interface	generalUI	skillGuide
Scorching bows		interface	generalUI	skillGuide
Magic shortbows		interface	generalUI	skillGuide
Magic longbows		interface	generalUI	skillGuide
Webweaver bow		interface	generalUI	skillGuide
Bronze bolts		interface	generalUI	skillGuide
Opal-tipped bronze bolts		interface	generalUI	skillGuide
Blurite bolts (after Knight's Sword quest)		interface	generalUI	skillGuide
Jade-tipped blurite bolts		interface	generalUI	skillGuide
Kebbit-tipped hunting bolts		interface	generalUI	skillGuide
Iron bolts		interface	generalUI	skillGuide
Pearl-tipped iron bolts		interface	generalUI	skillGuide
Long kebbit-tipped hunting bolts		interface	generalUI	skillGuide
Silver bolts		interface	generalUI	skillGuide
Steel bolts		interface	generalUI	skillGuide
Red topaz-tipped steel bolts		interface	generalUI	skillGuide
Barbed-tipped bolts		interface	generalUI	skillGuide
Mithril bolts		interface	generalUI	skillGuide
Broad bolts		interface	generalUI	skillGuide
Sapphire-tipped mithril bolts		interface	generalUI	skillGuide
Emerald-tipped mithril bolts		interface	generalUI	skillGuide
Mithril grapple-tipped bolts		interface	generalUI	skillGuide
Adamantite bolts		interface	generalUI	skillGuide
Sunlight bolts		interface	generalUI	skillGuide
Ruby-tipped adamantite bolts		interface	generalUI	skillGuide
Diamond-tipped adamantite bolts		interface	generalUI	skillGuide
Runite bolts		interface	generalUI	skillGuide
Dragonstone-tipped runite bolts		interface	generalUI	skillGuide
Moonlight bolts		interface	generalUI	skillGuide
Onyx-tipped runite bolts		interface	generalUI	skillGuide
Amethyst broad bolts		interface	generalUI	skillGuide
Dragon bolts		interface	generalUI	skillGuide
Darts - Members Only		interface	generalUI	skillGuide
Bronze darts		interface	generalUI	skillGuide
Iron darts		interface	generalUI	skillGuide
Steel darts		interface	generalUI	skillGuide
Mithril darts		interface	generalUI	skillGuide
Adamant darts		interface	generalUI	skillGuide
Atlatl darts		interface	generalUI	skillGuide
Rune darts		interface	generalUI	skillGuide
Crossbows - Members Only		interface	generalUI	skillGuide
Bronze/wooden crossbows		interface	generalUI	skillGuide
Blurite/oak crossbows (after Knight's Sword quest)		interface	generalUI	skillGuide
Iron/willow crossbows		interface	generalUI	skillGuide
Steel/teak crossbows		interface	generalUI	skillGuide
Mithril/maple crossbows		interface	generalUI	skillGuide
Adamantite/mahogany crossbows		interface	generalUI	skillGuide
Runite/yew crossbows		interface	generalUI	skillGuide
Sunlight hunters' crossbow		interface	generalUI	skillGuide
Dragon/magic crossbows		interface	generalUI	skillGuide
Javelins - Members Only		interface	generalUI	skillGuide
Bronze javelins		interface	generalUI	skillGuide
Iron javelins		interface	generalUI	skillGuide
Steel javelins		interface	generalUI	skillGuide
Light ballistae		interface	generalUI	skillGuide
Mithril javelins		interface	generalUI	skillGuide
Adamant javelins		interface	generalUI	skillGuide
Heavy ballistae		interface	generalUI	skillGuide
Rune javelins		interface	generalUI	skillGuide
Amethyst javelins		interface	generalUI	skillGuide
Dragon javelins		interface	generalUI	skillGuide
Oak shield		interface	generalUI	skillGuide
Willow shield		interface	generalUI	skillGuide
Maple shield		interface	generalUI	skillGuide
Yew shield		interface	generalUI	skillGuide
Magic shield		interface	generalUI	skillGuide
Redwood shield		interface	generalUI	skillGuide
Vale Totems - Members Only		interface	generalUI	skillGuide
Oak vale totems		interface	generalUI	skillGuide
Willow vale totems		interface	generalUI	skillGuide
Maple vale totems		interface	generalUI	skillGuide
Yew vale totems		interface	generalUI	skillGuide
Magic vale totems		interface	generalUI	skillGuide
Redwood vale totems		interface	generalUI	skillGuide
Battlestaves		interface	generalUI	skillGuide
Greenman statue		interface	generalUI	skillGuide
Hunter's spears		interface	generalUI	skillGuide
Greenman carving		interface	generalUI	skillGuide
Redwood hiking staff		interface	generalUI	skillGuide
Woodcutting		interface	generalUI	skillGuide
Trees		interface	generalUI	skillGuide
Normal trees		interface	generalUI	skillGuide
Members: Achey trees		interface	generalUI	skillGuide
Members: Light jungle		interface	generalUI	skillGuide
Oak trees		interface	generalUI	skillGuide
Members: Medium jungle		interface	generalUI	skillGuide
Willow trees		interface	generalUI	skillGuide
Members: Dense jungle		interface	generalUI	skillGuide
Members: Teak trees		interface	generalUI	skillGuide
Members: Juniper trees		interface	generalUI	skillGuide
Maple trees		interface	generalUI	skillGuide
Members: Hollow trees		interface	generalUI	skillGuide
Members: Mahogany trees		interface	generalUI	skillGuide
Members: Arctic pine trees		interface	generalUI	skillGuide
Yew trees		interface	generalUI	skillGuide
Members: Blisterwood tree		interface	generalUI	skillGuide
Members: Sulliuscep mushroom trees		interface	generalUI	skillGuide
Members: Magic trees		interface	generalUI	skillGuide
Members: Infected tree roots		interface	generalUI	skillGuide
Members: Redwood trees		interface	generalUI	skillGuide
Axes		interface	generalUI	skillGuide
Forestry		interface	generalUI	skillGuide
Bronze axe		interface	generalUI	skillGuide
Members: Bronze felling axe		interface	generalUI	skillGuide
Iron axe		interface	generalUI	skillGuide
Members: Iron felling axe		interface	generalUI	skillGuide
Steel axe		interface	generalUI	skillGuide
Members: Steel felling axe		interface	generalUI	skillGuide
Black axe		interface	generalUI	skillGuide
Members: Black felling axe		interface	generalUI	skillGuide
Mithril axe		interface	generalUI	skillGuide
Members: Mithril felling axe		interface	generalUI	skillGuide
Adamant axe		interface	generalUI	skillGuide
Members: Adamant felling axe		interface	generalUI	skillGuide
Rune axe		interface	generalUI	skillGuide
Members: Rune felling axe		interface	generalUI	skillGuide
Gilded axe		interface	generalUI	skillGuide
Members: Dragon axe		interface	generalUI	skillGuide
Members: Dragon felling axe		interface	generalUI	skillGuide
Members: <Num0>rd age axe		interface	generalUI	skillGuide
Members: <Num0>rd age felling axe		interface	generalUI	skillGuide
Members: Infernal axe (with <Num0> Firemaking)		interface	generalUI	skillGuide
